"GEO_ID","id"
"S0501_C04_069M","Margin of Error!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Wholesale trade"
"S0501_C04_070E","Estimate!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Retail trade"
"S0501_C04_070M","Margin of Error!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Retail trade"
"S0501_C04_071E","Estimate!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Transportation and warehousing, and utilities"
"S0501_C04_071M","Margin of Error!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Transportation and warehousing, and utilities"
"S0501_C04_072E","Estimate!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Information"
"S0501_C04_072M","Margin of Error!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Information"
"S0501_C04_073E","Estimate!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing"
"S0501_C04_073M","Margin of Error!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing"
"S0501_C04_074E","Estimate!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services"
"S0501_C04_074M","Margin of Error!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services"
"S0501_C04_075E","Estimate!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Educational services, and health care and social assistance"
"S0501_C04_075M","Margin of Error!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Educational services, and health care and social assistance"
"S0501_C04_076E","Estimate!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services"
"S0501_C04_076M","Margin of Error!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services"
"S0501_C04_077E","Estimate!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Other services (except public administration)"
"S0501_C04_077M","Margin of Error!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Other services (except public administration)"
"S0501_C04_078E","Estimate!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Public administration"
"S0501_C04_078M","Margin of Error!!Foreign born; Naturalized citizen!!Civilian employed population 16 years and over!!INDUSTRY!!Public administration"
"S0501_C04_079E","Estimate!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings"
"S0501_C04_079M","Margin of Error!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings"
"S0501_C04_080E","Estimate!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss"
"S0501_C04_080M","Margin of Error!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss"
"S0501_C04_081E","Estimate!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999"
"S0501_C04_081M","Margin of Error!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999"
"S0501_C04_082E","Estimate!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999"
"S0501_C04_082M","Margin of Error!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999"
"S0501_C04_083E","Estimate!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999"
"S0501_C04_083M","Margin of Error!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999"
"S0501_C04_084E","Estimate!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999"
"S0501_C04_084M","Margin of Error!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999"
"S0501_C04_085E","Estimate!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999"
"S0501_C04_085M","Margin of Error!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999"
"S0501_C04_086E","Estimate!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more"
"S0501_C04_086M","Margin of Error!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more"
"S0501_C04_087E","Estimate!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Male"
"S0501_C04_087M","Margin of Error!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Male"
"S0501_C04_088E","Estimate!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Female"
"S0501_C04_088M","Margin of Error!!Foreign born; Naturalized citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Female"
"S0501_C04_089E","Estimate!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households"
"S0501_C04_089M","Margin of Error!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households"
"S0501_C04_090E","Estimate!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings"
"S0501_C04_090M","Margin of Error!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings"
"S0501_C04_091E","Estimate!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings!!Mean earnings (dollars)"
"S0501_C04_091M","Margin of Error!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings!!Mean earnings (dollars)"
"S0501_C04_092E","Estimate!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income"
"S0501_C04_092M","Margin of Error!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income"
"S0501_C04_093E","Estimate!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income!!Mean Social Security income (dollars)"
"S0501_C04_093M","Margin of Error!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income!!Mean Social Security income (dollars)"
"S0501_C04_094E","Estimate!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income"
"S0501_C04_094M","Margin of Error!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income"
"S0501_C04_095E","Estimate!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"S0501_C04_095M","Margin of Error!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"S0501_C04_096E","Estimate!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income"
"S0501_C04_096M","Margin of Error!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income"
"S0501_C04_097E","Estimate!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"S0501_C04_097M","Margin of Error!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"S0501_C04_098E","Estimate!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income"
"S0501_C04_098M","Margin of Error!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income"
"S0501_C04_099E","Estimate!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income!!Mean retirement income (dollars)"
"S0501_C04_099M","Margin of Error!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income!!Mean retirement income (dollars)"
"S0501_C04_100E","Estimate!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits"
"S0501_C04_100M","Margin of Error!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits"
"S0501_C04_101E","Estimate!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Median Household income (dollars)"
"S0501_C04_101M","Margin of Error!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Median Household income (dollars)"
"S0501_C04_102E","Estimate!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Average number of workers per household"
"S0501_C04_102M","Margin of Error!!Foreign born; Naturalized citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Average number of workers per household"
"S0501_C04_103E","Estimate!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0501_C04_103M","Margin of Error!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0501_C04_104E","Estimate!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0501_C04_104M","Margin of Error!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0501_C04_105E","Estimate!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0501_C04_105M","Margin of Error!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0501_C04_106E","Estimate!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0501_C04_106M","Margin of Error!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0501_C04_107E","Estimate!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C04_107M","Margin of Error!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C04_108E","Estimate!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C04_108M","Margin of Error!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C04_109E","Estimate!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C04_109M","Margin of Error!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C04_110E","Estimate!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C04_110M","Margin of Error!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C04_111E","Estimate!!Foreign born; Naturalized citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
